<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.02.23	00:00:00	1202.230	1210.116	1189.176	1202.993	68697	0	0
2015.02.24	00:00:00	1202.989	1204.825	1190.457	1204.790	74548	0	0
2015.02.25	00:00:00	1204.797	1211.720	1200.986	1205.454	72496	0	0
2015.02.26	00:00:00	1205.418	1219.828	1203.519	1209.988	84024	0	0
2015.02.27	00:00:00	1209.997	1219.132	1204.373	1212.857	81057	0	0
2015.03.01	00:00:00	1213.676	1215.257	1212.404	1213.943	1948	0	0
2015.03.02	00:00:00	1213.919	1223.072	1204.498	1206.765	57913	0	0
2015.03.03	00:00:00	1206.773	1214.554	1195.222	1204.517	66727	0	0
2015.03.04	00:00:00	1204.496	1208.832	1198.105	1202.030	67658	0	0
2015.03.05	00:00:00	1202.030	1209.231	1196.346	1199.999	67748	0	0
2015.03.06	00:00:00	1199.958	1200.538	1163.694	1167.030	79902	0	0
2015.03.08	00:00:00	1168.106	1170.438	1168.106	1169.595	1722	0	0
2015.03.09	00:00:00	1169.578	1175.194	1165.706	1166.474	66122	0	0
2015.03.10	00:00:00	1166.452	1170.255	1155.011	1163.800	51154	0	0
2015.03.11	00:00:00	1163.802	1165.057	1147.424	1155.428	72974	0	0
2015.03.12	00:00:00	1155.433	1166.354	1148.499	1153.985	72122	0	0
2015.03.13	00:00:00	1153.983	1161.535	1151.349	1158.162	61570	0	0
2015.03.15	00:00:00	1155.866	1156.991	1155.663	1156.751	674	0	0
2015.03.16	00:00:00	1156.755	1163.898	1150.280	1156.303	33651	0	0
2015.03.17	00:00:00	1156.257	1159.521	1142.795	1149.614	38021	0	0
2015.03.18	00:00:00	1149.632	1175.068	1145.810	1171.534	76116	0	0
2015.03.19	00:00:00	1171.530	1177.621	1159.642	1171.782	75747	0	0
2015.03.20	00:00:00	1171.816	1187.806	1168.686	1182.294	69172	0	0
2015.03.22	00:00:00	1185.786	1187.023	1185.405	1186.354	641	0	0
2015.03.23	00:00:00	1186.356	1191.439	1179.241	1189.477	67988	0	0
2015.03.24	00:00:00	1189.479	1194.863	1185.354	1191.659	34794	0	0
2015.03.25	00:00:00	1191.661	1199.545	1186.594	1194.782	34553	0	0
2015.03.26	00:00:00	1194.802	1219.439	1194.351	1203.159	75604	0	0
2015.03.27	00:00:00	1203.147	1205.985	1192.499	1198.111	64650	0	0
2015.03.29	00:00:00	1197.704	1198.042	1196.267	1197.118	979	0	0
2015.03.30	00:00:00	1197.109	1198.172	1182.330	1185.807	61844	0	0
2015.03.31	00:00:00	1185.810	1190.634	1178.413	1183.506	68316	0	0
2015.04.01	00:00:00	1183.499	1208.417	1180.845	1203.781	36987	0	0
2015.04.02	00:00:00	1203.782	1207.208	1194.909	1202.247	64158	0	0
2015.04.03	00:00:00	1202.473	1202.651	1202.473	1202.651	3	0	0
2015.04.05	00:00:00	1216.208	1217.782	1215.683	1217.615	1448	0	0
2015.04.06	00:00:00	1217.607	1224.052	1213.828	1214.628	69807	0	0
2015.04.07	00:00:00	1214.605	1214.679	1207.442	1208.814	32039	0	0
2015.04.08	00:00:00	1208.817	1212.164	1197.394	1201.073	63928	0	0
2015.04.09	00:00:00	1201.066	1202.273	1192.509	1194.320	62047	0	0
2015.04.10	00:00:00	1194.321	1210.581	1193.173	1206.962	58927	0	0
2015.04.12	00:00:00	1207.046	1208.564	1207.046	1207.857	463	0	0
2015.04.13	00:00:00	1207.859	1209.313	1196.238	1199.075	59767	0	0
2015.04.14	00:00:00	1199.074	1201.305	1183.907	1193.787	45847	0	0
2015.04.15	00:00:00	1193.795	1204.805	1188.851	1204.692	38983	0	0
2015.04.16	00:00:00	1204.665	1208.967	1194.645	1198.963	83771	0	0
2015.04.17	00:00:00	1198.965	1207.596	1197.289	1203.553	69770	0	0
2015.04.19	00:00:00	1203.896	1206.493	1203.676	1206.398	1274	0	0
2015.04.20	00:00:00	1206.391	1208.948	1191.282	1195.911	80400	0	0
2015.04.21	00:00:00	1195.910	1204.126	1193.033	1201.715	64897	0	0
2015.04.22	00:00:00	1201.716	1204.625	1185.656	1188.840	78053	0	0
2015.04.23	00:00:00	1188.842	1197.877	1184.202	1193.725	73269	0	0
2015.04.24	00:00:00	1193.704	1195.746	1175.153	1179.210	68622	0	0
2015.04.26	00:00:00	1178.866	1180.090	1178.862	1179.818	683	0	0
2015.04.27	00:00:00	1179.807	1207.095	1178.550	1199.738	80302	0	0
2015.04.28	00:00:00	1199.738	1214.997	1199.149	1211.563	61906	0	0
2015.04.29	00:00:00	1211.569	1213.220	1201.220	1204.610	71285	0	0
2015.04.30	00:00:00	1204.601	1207.038	1176.958	1184.300	78989	0	0
2015.05.01	00:00:00	1184.326	1185.069	1170.069	1178.224	66996	0	0
2015.05.03	00:00:00	1178.171	1178.592	1177.611	1178.407	702	0	0
2015.05.04	00:00:00	1178.408	1192.745	1177.783	1188.280	59619	0	0
2015.05.05	00:00:00	1188.281	1199.736	1185.672	1195.146	58993	0	0
2015.05.06	00:00:00	1195.143	1197.257	1188.187	1190.176	45354	0	0
2015.05.07	00:00:00	1190.163	1191.221	1178.834	1184.077	58842	0	0
2015.05.08	00:00:00	1184.105	1193.333	1181.798	1187.986	72684	0	0
2015.05.10	00:00:00	1188.746	1190.217	1188.325	1189.783	1380	0	0
2015.05.11	00:00:00	1189.774	1191.646	1178.854	1183.633	61878	0	0
2015.05.12	00:00:00	1183.626	1196.828	1180.755	1192.277	71852	0	0
2015.05.13	00:00:00	1192.268	1218.747	1191.152	1213.504	79101	0	0
2015.05.14	00:00:00	1213.497	1227.031	1212.259	1220.999	82402	0	0
2015.05.15	00:00:00	1220.966	1226.053	1210.942	1223.911	68231	0	0
2015.05.17	00:00:00	1225.165	1225.232	1223.360	1223.638	1538	0	0
2015.05.18	00:00:00	1223.679	1232.227	1221.516	1224.095	63296	0	0
2015.05.19	00:00:00	1224.070	1224.557	1205.745	1209.339	72305	0	0
2015.05.20	00:00:00	1209.366	1213.092	1203.255	1209.839	34689	0	0
2015.05.21	00:00:00	1209.859	1212.625	1201.452	1205.817	54285	0	0
2015.05.22	00:00:00	1205.811	1214.746	1201.506	1205.767	52576	0	0
2015.05.24	00:00:00	1204.983	1204.983	1203.322	1203.871	575	0	0
2015.05.25	00:00:00	1203.860	1209.094	1202.761	1206.761	33307	0	0
2015.05.26	00:00:00	1206.745	1206.874	1185.456	1188.215	67161	0	0
2015.05.27	00:00:00	1188.220	1190.770	1183.510	1187.386	59432	0	0
2015.05.28	00:00:00	1187.390	1192.036	1180.360	1188.667	35772	0	0
2015.05.29	00:00:00	1188.692	1193.277	1185.609	1190.302	54112	0	0
2015.05.31	00:00:00	1193.505	1193.505	1190.856	1191.187	926	0	0
2015.06.01	00:00:00	1191.164	1204.168	1184.497	1188.891	67061	0	0
2015.06.02	00:00:00	1188.913	1195.978	1185.886	1193.482	61065	0	0
2015.06.03	00:00:00	1193.499	1195.301	1179.387	1185.483	59824	0	0
2015.06.04	00:00:00	1185.483	1186.081	1172.845	1177.658	73350	0	0
2015.06.05	00:00:00	1177.660	1178.414	1162.671	1171.494	76443	0	0
2015.06.07	00:00:00	1170.944	1171.195	1169.497	1171.186	1395	0	0
2015.06.08	00:00:00	1171.180	1177.460	1169.520	1173.351	70321	0	0
2015.06.09	00:00:00	1173.360	1182.834	1173.076	1177.148	58254	0	0
2015.06.10	00:00:00	1177.157	1192.171	1175.185	1186.222	65509	0	0
2015.06.11	00:00:00	1186.212	1187.816	1175.701	1181.564	61914	0	0
2015.06.12	00:00:00	1181.557	1184.157	1176.687	1181.321	53211	0	0
2015.06.14	00:00:00	1183.635	1185.677	1183.488	1183.860	850	0	0
2015.06.15	00:00:00	1183.849	1190.233	1172.737	1185.868	69901	0	0
2015.06.16	00:00:00	1185.870	1187.764	1176.034	1182.080	59885	0	0
2015.06.17	00:00:00	1182.072	1189.042	1174.518	1184.866	52373	0	0
2015.06.18	00:00:00	1184.865	1205.573	1183.950	1200.316	39200	0	0
2015.06.19	00:00:00	1200.321	1204.040	1198.283	1199.837	53369	0	0
2015.06.21	00:00:00	1198.476	1199.239	1198.052	1198.813	588	0	0
2015.06.22	00:00:00	1198.842	1199.916	1182.097	1185.629	52472	0	0
2015.06.23	00:00:00	1185.639	1187.950	1176.207	1178.634	29335	0	0
2015.06.24	00:00:00	1178.636	1180.029	1170.552	1175.345	28398	0	0
2015.06.25	00:00:00	1175.325	1177.949	1171.338	1174.322	29808	0	0
2015.06.26	00:00:00	1174.329	1178.520	1168.761	1174.609	28921	0	0
2015.06.28	00:00:00	1185.046	1187.299	1183.114	1185.650	1701	0	0
2015.06.29	00:00:00	1185.624	1187.001	1173.807	1178.971	72285	0	0
2015.06.30	00:00:00	1178.979	1180.374	1166.780	1172.516	60878	0	0
2015.07.01	00:00:00	1172.506	1174.993	1167.565	1168.149	73489	0	0
2015.07.02	00:00:00	1168.150	1169.538	1156.976	1165.845	66267	0	0
2015.07.03	00:00:00	1165.844	1169.962	1165.352	1168.528	21274	0	0
2015.07.05	00:00:00	1174.345	1174.345	1171.701	1173.096	2652	0	0
2015.07.06	00:00:00	1173.078	1174.237	1162.770	1169.348	67996	0	0
2015.07.07	00:00:00	1169.345	1169.783	1147.876	1154.423	97097	0	0
2015.07.08	00:00:00	1154.427	1164.578	1147.132	1156.743	110689	0	0
2015.07.09	00:00:00	1156.718	1167.604	1155.943	1158.018	87048	0	0
2015.07.10	00:00:00	1158.006	1165.272	1157.754	1163.170	73849	0	0
2015.07.12	00:00:00	1162.899	1162.965	1161.658	1162.364	1073	0	0
2015.07.13	00:00:00	1162.375	1164.111	1151.077	1156.503	78026	0	0
2015.07.14	00:00:00	1156.494	1159.516	1152.858	1156.095	70686	0	0
2015.07.15	00:00:00	1156.095	1156.407	1143.155	1147.968	74699	0	0
2015.07.16	00:00:00	1147.969	1148.723	1142.303	1144.521	84865	0	0
2015.07.17	00:00:00	1144.524	1145.609	1131.088	1134.344	42904	0	0
2015.07.19	00:00:00	1131.787	1132.701	1131.721	1132.118	1089	0	0
2015.07.20	00:00:00	1132.121	1132.828	1085.908	1099.282	134123	0	0
2015.07.21	00:00:00	1099.290	1109.706	1098.240	1099.486	52075	0	0
2015.07.22	00:00:00	1099.509	1102.545	1086.957	1094.004	56165	0	0
2015.07.23	00:00:00	1094.037	1105.612	1087.172	1090.866	99363	0	0
2015.07.24	00:00:00	1090.856	1101.351	1077.035	1098.873	109364	0	0
2015.07.26	00:00:00	1097.191	1097.531	1095.324	1097.064	1438	0	0
2015.07.27	00:00:00	1097.116	1104.891	1088.374	1094.181	98296	0	0
2015.07.28	00:00:00	1094.183	1098.868	1091.523	1095.792	86454	0	0
2015.07.29	00:00:00	1095.813	1101.671	1090.398	1097.471	102093	0	0
2015.07.30	00:00:00	1097.475	1098.513	1082.478	1088.922	97373	0	0
2015.07.31	00:00:00	1088.939	1103.308	1079.928	1095.192	92037	0	0
2015.08.02	00:00:00	1094.678	1094.958	1092.718	1093.145	1481	0	0
2015.08.03	00:00:00	1093.152	1097.596	1083.760	1084.193	83966	0	0
2015.08.04	00:00:00	1084.177	1094.611	1080.935	1085.721	94399	0	0
2015.08.05	00:00:00	1085.720	1092.426	1082.863	1084.923	93162	0	0
2015.08.06	00:00:00	1084.926	1093.874	1083.414	1089.219	78242	0	0
2015.08.07	00:00:00	1089.236	1099.408	1082.699	1093.926	77037	0	0
2015.08.09	00:00:00	1093.068	1093.068	1091.752	1091.752	2011	0	0
2015.08.10	00:00:00	1091.754	1108.759	1089.633	1105.682	88006	0	0
2015.08.11	00:00:00	1105.652	1119.233	1093.792	1108.546	112123	0	0
2015.08.12	00:00:00	1108.547	1125.612	1101.735	1123.978	118358	0	0
2015.08.13	00:00:00	1123.986	1126.468	1113.524	1114.247	56735	0	0
2015.08.14	00:00:00	1114.291	1120.968	1111.750	1114.750	47434	0	0
2015.08.16	00:00:00	1114.347	1114.821	1114.133	1114.275	1121	0	0
2015.08.17	00:00:00	1114.277	1122.693	1113.837	1116.973	80193	0	0
2015.08.18	00:00:00	1116.965	1121.072	1109.468	1117.603	82604	0	0
2015.08.19	00:00:00	1117.572	1134.500	1116.135	1133.648	94639	0	0
2015.08.20	00:00:00	1133.641	1155.631	1133.215	1155.615	107077	0	0
2015.08.21	00:00:00	1155.604	1168.079	1148.887	1159.948	68653	0	0
2015.08.23	00:00:00	1161.588	1163.040	1160.357	1162.764	1599	0	0
2015.08.24	00:00:00	1162.832	1169.820	1145.706	1153.614	106821	0	0
2015.08.25	00:00:00	1153.610	1156.403	1134.559	1146.050	80028	0	0
2015.08.26	00:00:00	1146.048	1146.085	1117.672	1124.299	133354	0	0
2015.08.27	00:00:00	1124.309	1129.159	1118.159	1126.721	125890	0	0
2015.08.28	00:00:00	1126.726	1140.768	1123.707	1133.358	116987	0	0
2015.08.30	00:00:00	1132.589	1132.830	1131.310	1132.313	960	0	0
2015.08.31	00:00:00	1132.318	1136.538	1125.685	1134.728	54530	0	0
2015.09.01	00:00:00	1134.711	1147.685	1134.282	1139.304	112389	0	0
2015.09.02	00:00:00	1139.302	1142.326	1132.030	1132.994	62669	0	0
2015.09.03	00:00:00	1132.990	1134.201	1121.836	1125.621	87331	0	0
2015.09.04	00:00:00	1125.628	1130.706	1116.425	1121.936	88915	0	0
2015.09.06	00:00:00	1122.396	1122.754	1120.367	1120.537	1020	0	0
2015.09.07	00:00:00	1120.537	1124.646	1115.826	1120.593	56525	0	0
2015.09.08	00:00:00	1120.594	1126.592	1118.565	1122.671	52552	0	0
2015.09.09	00:00:00	1122.660	1125.282	1101.214	1107.756	97960	0	0
2015.09.10	00:00:00	1107.739	1114.831	1103.758	1111.599	100528	0	0
2015.09.11	00:00:00	1111.600	1112.693	1098.676	1107.348	43984	0	0
2015.09.13	00:00:00	1106.728	1106.728	1104.714	1104.822	622	0	0
2015.09.14	00:00:00	1104.783	1110.375	1103.402	1109.014	40422	0	0
2015.09.15	00:00:00	1109.026	1109.151	1102.467	1105.060	38098	0	0
2015.09.16	00:00:00	1105.069	1124.050	1103.851	1119.661	94490	0	0
2015.09.17	00:00:00	1119.674	1135.017	1115.287	1130.871	108077	0	0
2015.09.18	00:00:00	1130.867	1141.579	1127.457	1138.473	108303	0	0
2015.09.20	00:00:00	1137.620	1137.851	1137.114	1137.268	1906	0	0
2015.09.21	00:00:00	1137.258	1139.771	1129.507	1132.194	71460	0	0
2015.09.22	00:00:00	1132.196	1136.410	1121.261	1124.361	85455	0	0
2015.09.23	00:00:00	1124.360	1134.151	1121.780	1131.961	79487	0	0
2015.09.24	00:00:00	1131.959	1156.568	1130.466	1149.763	65816	0	0
2015.09.25	00:00:00	1149.764	1151.097	1140.668	1145.770	91947	0	0
2015.09.27	00:00:00	1146.317	1146.707	1146.245	1146.660	467	0	0
2015.09.28	00:00:00	1146.671	1148.079	1127.953	1132.208	61641	0	0
2015.09.29	00:00:00	1132.205	1134.419	1124.197	1125.790	55542	0	0
2015.09.30	00:00:00	1125.783	1127.969	1111.574	1115.054	109253	0	0
2015.10.01	00:00:00	1115.058	1118.969	1110.986	1113.605	48659	0	0
2015.10.02	00:00:00	1113.606	1141.155	1104.518	1137.928	118049	0	0
2015.10.04	00:00:00	1137.037	1138.414	1136.450	1136.609	960	0	0
2015.10.05	00:00:00	1136.643	1141.782	1130.052	1135.618	59911	0	0
2015.10.06	00:00:00	1135.614	1151.037	1134.888	1146.457	95927	0	0
2015.10.07	00:00:00	1146.452	1153.458	1141.730	1145.088	100776	0	0
2015.10.08	00:00:00	1145.085	1151.138	1136.549	1140.773	103174	0	0
2015.10.09	00:00:00	1140.776	1159.558	1139.807	1155.392	106083	0	0
2015.10.11	00:00:00	1155.275	1156.010	1155.122	1155.594	528	0	0
2015.10.12	00:00:00	1155.559	1168.858	1154.801	1161.576	46016	0	0
2015.10.13	00:00:00	1161.563	1168.900	1151.781	1167.619	114960	0	0
2015.10.14	00:00:00	1167.609	1189.656	1163.224	1185.156	121384	0	0
2015.10.15	00:00:00	1185.170	1191.352	1174.723	1181.599	115586	0	0
2015.10.16	00:00:00	1181.604	1184.223	1174.264	1176.624	97888	0	0
2015.10.18	00:00:00	1175.687	1177.406	1175.666	1177.344	749	0	0
2015.10.19	00:00:00	1177.342	1177.995	1168.485	1169.015	99772	0	0
2015.10.20	00:00:00	1169.012	1180.527	1167.271	1177.205	57812	0	0
2015.10.21	00:00:00	1177.197	1179.093	1163.704	1165.834	111884	0	0
2015.10.22	00:00:00	1165.808	1171.671	1162.519	1165.432	108176	0	0
2015.10.23	00:00:00	1165.422	1179.221	1158.860	1164.248	70216	0	0
2015.10.25	00:00:00	1163.540	1164.088	1162.755	1164.018	990	0	0
2015.10.26	00:00:00	1164.015	1169.445	1162.071	1163.728	57652	0	0
2015.10.27	00:00:00	1163.713	1168.558	1160.708	1166.210	53850	0	0
2015.10.28	00:00:00	1166.214	1182.804	1152.285	1158.664	116777	0	0
2015.10.29	00:00:00	1158.683	1162.496	1143.709	1147.177	70560	0	0
2015.10.30	00:00:00	1147.162	1149.924	1139.022	1141.800	63517	0	0
2015.11.01	00:00:00	1141.734	1141.966	1134.133	1140.461	3588	0	0
2015.11.02	00:00:00	1140.459	1142.837	1132.567	1133.117	89912	0	0
2015.11.03	00:00:00	1133.116	1138.152	1114.315	1119.872	59119	0	0
2015.11.04	00:00:00	1119.871	1122.714	1106.334	1109.848	113657	0	0
2015.11.05	00:00:00	1109.805	1111.340	1102.881	1105.280	92588	0	0
2015.11.06	00:00:00	1105.290	1110.279	1085.382	1087.548	105223	0	0
2015.11.08	00:00:00	1089.728	1091.243	1088.120	1089.884	3419	0	0
2015.11.09	00:00:00	1089.885	1095.582	1088.286	1092.716	106144	0	0
2015.11.10	00:00:00	1092.721	1094.490	1085.158	1090.052	78931	0	0
2015.11.11	00:00:00	1090.043	1093.416	1084.037	1086.690	98444	0	0
2015.11.12	00:00:00	1086.693	1089.270	1074.039	1083.863	104653	0	0
2015.11.13	00:00:00	1083.861	1088.289	1079.625	1081.866	92668	0	0
2015.11.15	00:00:00	1089.638	1090.104	1085.786	1089.098	4332	0	0
2015.11.16	00:00:00	1089.127	1097.928	1081.262	1083.547	63618	0	0
2015.11.17	00:00:00	1083.520	1084.747	1065.387	1069.195	66647	0	0
2015.11.18	00:00:00	1069.206	1075.044	1064.144	1071.601	64939	0	0
2015.11.19	00:00:00	1071.639	1087.261	1069.251	1081.954	121786	0	0
2015.11.20	00:00:00	1081.912	1087.853	1075.765	1077.067	60218	0	0
2015.11.22	00:00:00	1077.020	1077.023	1073.364	1075.732	3001	0	0
2015.11.23	00:00:00	1075.722	1076.577	1066.399	1069.906	107526	0	0
2015.11.24	00:00:00	1069.935	1080.944	1068.982	1075.262	106861	0	0
2015.11.25	00:00:00	1075.257	1080.679	1067.824	1070.703	57261	0	0
2015.11.26	00:00:00	1070.675	1074.657	1069.576	1071.782	36174	0	0
2015.11.27	00:00:00	1071.778	1073.649	1052.597	1057.395	102409	0	0
2015.11.29	00:00:00	1056.825	1058.654	1056.825	1057.076	2858	0	0
2015.11.30	00:00:00	1057.082	1069.614	1053.122	1064.134	55232	0	0
2015.12.01	00:00:00	1064.137	1074.523	1063.163	1069.819	106592	0	0
2015.12.02	00:00:00	1069.834	1070.488	1050.575	1054.043	116264	0	0
2015.12.03	00:00:00	1054.023	1065.340	1046.247	1063.126	163845	0	0
2015.12.04	00:00:00	1063.168	1088.690	1058.079	1086.763	138720	0	0
2015.12.06	00:00:00	1086.192	1086.192	1082.615	1083.073	3746	0	0
2015.12.07	00:00:00	1083.071	1086.491	1066.262	1070.962	65264	0	0
2015.12.08	00:00:00	1070.968	1078.874	1067.627	1075.934	71338	0	0
2015.12.09	00:00:00	1075.921	1085.163	1069.444	1072.205	123021	0	0
2015.12.10	00:00:00	1072.207	1076.280	1069.352	1071.922	60308	0	0
2015.12.11	00:00:00	1071.905	1079.502	1062.323	1077.054	126107	0	0
2015.12.13	00:00:00	1075.026	1075.026	1072.031	1072.088	2778	0	0
2015.12.14	00:00:00	1072.090	1077.291	1058.546	1061.437	69907	0	0
2015.12.15	00:00:00	1061.443	1068.452	1058.561	1061.171	67849	0	0
2015.12.16	00:00:00	1061.169	1078.206	1061.164	1069.382	113903	0	0
2015.12.17	00:00:00	1069.377	1072.797	1047.593	1052.861	121923	0	0
2015.12.18	00:00:00	1052.877	1071.387	1051.152	1066.103	116448	0	0
2015.12.20	00:00:00	1065.888	1066.303	1064.224	1065.131	2295	0	0
2015.12.21	00:00:00	1065.152	1081.589	1063.783	1077.318	112031	0	0
2015.12.22	00:00:00	1077.323	1080.630	1071.720	1073.479	95588	0	0
2015.12.23	00:00:00	1073.475	1075.383	1068.155	1071.513	88715	0	0
2015.12.24	00:00:00	1071.511	1076.845	1071.061	1076.181	36546	0	0
2015.12.27	00:00:00	1075.916	1076.856	1075.573	1075.764	2282	0	0
2015.12.28	00:00:00	1075.759	1076.242	1066.374	1068.204	45596	0	0
2015.12.29	00:00:00	1068.207	1075.116	1067.402	1068.951	46672	0	0
2015.12.30	00:00:00	1068.942	1072.056	1059.335	1061.715	41760	0	0
2015.12.31	00:00:00	1061.716	1063.424	1057.879	1060.965	85764	0	0
2016.01.03	00:00:00	1061.955	1066.046	1061.692	1062.978	3904	0	0
2016.01.04	00:00:00	1062.991	1083.337	1062.205	1072.941	114707	0	0
2016.01.05	00:00:00	1072.945	1081.904	1072.678	1077.560	60928	0	0
2016.01.06	00:00:00	1077.569	1095.073	1074.896	1092.521	73208	0	0
2016.01.07	00:00:00	1092.520	1109.959	1091.319	1109.154	152617	0	0
2016.01.08	00:00:00	1109.146	1112.866	1091.770	1103.908	144809	0	0
2016.01.10	00:00:00	1103.761	1108.128	1103.566	1106.635	2444	0	0
2016.01.11	00:00:00	1106.639	1108.300	1093.440	1095.702	133246	0	0
2016.01.12	00:00:00	1095.700	1098.996	1083.355	1086.403	128084	0	0
2016.01.13	00:00:00	1086.417	1095.296	1079.707	1094.857	130933	0	0
2016.01.14	00:00:00	1094.861	1095.103	1071.340	1076.815	70068	0	0
2016.01.15	00:00:00	1076.811	1097.166	1076.150	1087.933	110060	0	0
2016.01.17	00:00:00	1089.391	1090.594	1089.121	1090.302	2710	0	0
2016.01.18	00:00:00	1090.264	1093.079	1087.419	1088.499	45641	0	0
2016.01.19	00:00:00	1088.475	1094.389	1082.486	1087.707	130478	0	0
2016.01.20	00:00:00	1087.707	1109.512	1087.702	1099.351	162316	0	0
2016.01.21	00:00:00	1099.279	1104.441	1092.318	1100.613	164527	0	0
2016.01.22	00:00:00	1100.600	1102.667	1093.974	1097.546	120327	0	0
2016.01.24	00:00:00	1097.285	1098.007	1097.135	1097.817	2128	0	0
2016.01.25	00:00:00	1097.767	1108.954	1097.556	1108.680	111347	0	0
2016.01.26	00:00:00	1108.678	1122.788	1107.394	1119.378	63946	0	0
2016.01.27	00:00:00	1119.393	1127.933	1114.827	1124.663	126151	0	0
2016.01.28	00:00:00	1124.664	1124.802	1111.418	1114.148	127534	0	0
2016.01.29	00:00:00	1114.137	1118.226	1108.423	1117.593	63572	0	0
2016.01.31	00:00:00	1117.575	1117.970	1115.272	1117.547	3033	0	0
2016.02.01	00:00:00	1117.516	1129.589	1116.858	1128.261	83866	0	0
2016.02.02	00:00:00	1128.220	1130.879	1122.223	1127.270	116450	0	0
2016.02.03	00:00:00	1127.261	1145.346	1124.299	1141.798	97369	0	0
2016.02.04	00:00:00	1141.817	1157.215	1139.440	1155.372	76579	0	0
2016.02.05	00:00:00	1155.367	1174.362	1145.175	1174.009	75811	0	0
2016.02.07	00:00:00	1173.366	1173.366	1164.651	1164.757	6179	0	0
2016.02.08	00:00:00	1164.785	1200.721	1164.179	1190.973	80156	0	0
2016.02.09	00:00:00	1190.942	1198.740	1185.572	1189.105	84695	0	0
2016.02.10	00:00:00	1189.087	1198.487	1181.391	1198.478	151284	0	0
2016.02.11	00:00:00	1198.470	1263.254	1198.141	1240.302	119847	0	0
2016.02.12	00:00:00	1240.260	1245.879	1232.369	1237.770	85111	0	0
2016.02.14	00:00:00	1231.077	1234.240	1230.788	1233.331	4383	0	0
2016.02.15	00:00:00	1233.305	1234.688	1201.992	1207.651	60345	0	0
2016.02.16	00:00:00	1207.678	1216.783	1190.745	1202.460	90560	0	0
2016.02.17	00:00:00	1202.461	1213.537	1195.633	1206.909	132659	0	0
2016.02.18	00:00:00	1206.935	1239.627	1200.660	1230.892	81753	0	0
2016.02.19	00:00:00	1230.929	1234.365	1219.853	1228.843	167975	0	0
2016.02.21	00:00:00	1225.047	1226.479	1223.419	1225.389	5626	0	0
2016.02.22	00:00:00	1225.383	1226.068	1201.853	1208.709	158567	0	0
2016.02.23	00:00:00	1208.708	1232.458	1207.129	1230.271	159151	0	0
2016.02.24	00:00:00	1230.267	1252.990	1221.039	1224.351	98135	0	0
2016.02.25	00:00:00	1224.347	1242.609	1223.897	1233.587	96851	0	0
2016.02.26	00:00:00	1233.581	1240.141	1211.355	1224.221	128023	0	0
2016.02.28	00:00:00	1223.222	1223.222	1215.496	1221.193	5448	0	0
2016.02.29	00:00:00	1221.231	1241.730	1219.881	1240.237	161393	0	0
2016.03.01	00:00:00	1240.244	1248.358	1227.133	1232.011	88648	0	0
2016.03.02	00:00:00	1232.024	1243.895	1224.627	1240.834	145670	0	0
2016.03.03	00:00:00	1240.842	1268.122	1237.311	1259.885	153063	0	0
2016.03.04	00:00:00	1259.887	1279.607	1249.990	1260.740	152186	0	0
2016.03.06	00:00:00	1260.226	1263.824	1258.155	1263.611	5050	0	0
2016.03.07	00:00:00	1263.606	1273.059	1256.553	1267.723	159378	0	0
2016.03.08	00:00:00	1267.726	1277.841	1260.153	1263.061	85751	0	0
2016.03.09	00:00:00	1263.056	1264.791	1242.830	1253.455	79021	0	0
2016.03.10	00:00:00	1253.440	1273.194	1236.989	1270.929	140300	0	0
2016.03.11	00:00:00	1270.924	1283.454	1248.400	1249.174	144057	0	0
2016.03.13	00:00:00	1250.808	1253.335	1250.536	1252.723	3395	0	0
2016.03.14	00:00:00	1252.741	1260.950	1229.225	1236.109	135157	0	0
2016.03.15	00:00:00	1236.115	1237.906	1225.529	1232.753	72358	0	0
2016.03.16	00:00:00	1232.752	1263.784	1226.645	1258.797	95385	0	0
2016.03.17	00:00:00	1258.800	1270.768	1254.323	1258.885	158485	0	0
2016.03.18	00:00:00	1258.910	1266.720	1247.750	1254.899	71415	0	0
2016.03.20	00:00:00	1255.077	1255.507	1252.568	1253.096	3301	0	0
2016.03.21	00:00:00	1253.087	1255.131	1240.497	1243.349	108768	0	0
